start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,La información que compartas en este instrumento es anónima y sólo será usada para fines investigativos.,Nombre del Centro de Desarrollo Infantil.,NOMBRE DEL CENTRO EDUCATIVO2,NOMBRE DEL CENTRO EDUCATIVO3,NOMBRE DEL CENTRO EDUCATIVO4,"1. Narra una historia relacionada con una situación significativa para ti (positiva, negativa, interesante o mixta), que hayas vivido o que estés viviendo como agente educativo en el centro infantil. ",Ponle un hashtag (#) o un título a tu historia:,La historia que contaste te genera,¿Con qué frecuencia sucede la situación que narraste en la historia? ,"En general, mi experiencia se relaciona con...","En general, mi experiencia se relaciona con.../La apropiación y uso de herramientas tecnológicas.","En general, mi experiencia se relaciona con.../Las formas como están organizadas las rutinas diarias.","En general, mi experiencia se relaciona con.../La vinculación de las familias a las propuestas del Centro de Desarrollo Infantil.","En general, mi experiencia se relaciona con.../Los momentos de alimentación de las niñas y los niños.","En general, mi experiencia se relaciona con.../El desempeño de los docentes y sus prácticas.","En general, mi experiencia se relaciona con.../La disposición intencionada de los espacios y ambientes.","En general, mi experiencia se relaciona con.../La calidad de las interacciones entre los actores.","En general, mi experiencia se relaciona con.../El acompañamiento a las transiciones de las niñas y los niños.","En general, mi experiencia se relaciona con.../La documentación de las experiencias realizadas en el Centro de Desarrollo Infantil.","En general, mi experiencia se relaciona con.../El trabajo colaborativo entre las y los Agentes Educativos.","En general, mi experiencia se relaciona con.../Otro",¿Cuál es el actor principal de tu historia?,"Si en la anterior pregunta tu respuesta fue ""Otro"", escribe cuál","Mientras escribías la historia, sentiste que","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades manuales: tejer, sembrar, cocinar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Ninguna de las anteriores","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución ","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Trabajo Colaborativo.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Sostenibilidad.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Pensamiento Crítico.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Resolución de problemas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de herramientas tecnológicas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de la Información y Comunicación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Creatividad e Innovación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Vida y Carrera.","De acuerdo con la historia que contaste, cuál fue tu rol como agente educativo/a.",_id,_uuid,_submission_time,_validation_status,_index
2020-10-23T16:57:23.357-05:00,2020-10-23T17:08:38.821-05:00,2020-10-22,Sí,2020-10-23,Antioquia,,CI DAME LA MANO,,,,"Pesé a la contingencia y la atención en casa, no se rompió el vínculo afectivo creado con los niños, es más se fortaleció y en gran medida también con las familias, fue posible ser más cercanos mediante las pantallas, es muy grato contar con el apoyo de todos en casa, gracias a herramientas que en este proceso adquirí, los encuentros se hicieron más dinámicos y puedo decir que este gran reto de la virtualidad fue tomado con responsabilidad y esta a la altura de una atención integral, escuchar repetidas ocasiones ""cuando volvemos al jardín, te extraño mucho"" da cuenta del buen trabajo realizado y me motiva a seguir fortaleciendome a nivel personal y profesional",#A la altura del reto,Motivación,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil El desempeño de los agentes educativos y sus prácticas La calidad de las interacciones entre los actores,0,0,1,0,1,0,1,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Trabajo Colaborativo Pensamiento Crítico Resolución de problemas Manejo de la Información y Comunicación,1,0,1,1,0,1,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,131510518,33a2ff44-da7c-4c03-a1a2-4877e9b8ca79,2020-10-23T22:08:40,,238
2020-10-23T14:23:57.485-05:00,2020-10-23T14:33:46.681-05:00,2020-10-22,Sí,2020-10-23,Antioquia,,CI DAME LA MANO,,,,"Una vez en el centro infantil terminando la atención uno de los años, todas las agentes educativas nos reunimos para despedir el año con algunas madres de familia que se quisieron unir. Ese día hicimos un sancocho a la entrada del centro infantil, pasamos muy rico pues contamos chistes, historias y reímos muchos",#la despedida,Alegría,Única vez,La vinculación de las familias a las propuestas del centro infantil La disposición intencionada de los espacios y ambientes La calidad de las interacciones entre los actores El trabajo colaborativo entre los agentes educativos ,0,0,1,0,0,1,1,0,0,1,0,Familias y otras personas significativas,,Me dio curiosidad e inventé la historia,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,1,0,1,0,Trabajo Colaborativo Sostenibilidad Resolución de problemas Vida y Carrera,1,1,0,1,0,0,0,1,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",131479344,836ec15f-939b-4df2-a1b5-8f8778e5159e,2020-10-23T19:33:57,,235
2020-10-23T09:40:25.665-05:00,2020-10-23T09:57:01.077-05:00,2020-10-22,Sí,2020-10-23,Antioquia,,CI EXPLORADORES DE SUEÑOS MIRANDA,,,,"El caso de una  niña, que presenta angustia, ansiedad y tristeza, por la situación que se presentaba con la pareja, ya que se habían separado, sin embargo, estaban colocando presión en la menor, ya que se estaban peleando por la custodia de la niña, el evento de la separación ocurre por  maltrato psicológico por parte de la pareja, afectando así a la niña directamente.  En este caso la niña es la única hija.  La pareja toma la decisión de dejar la niña con el padre ya que éste tiene el espacio físico para brindarle un cuarto a la niña, además el deseo de tenerla, disposición en asumir la niña y cuenta con redes de apoyo con su familia nuclear, como madre, hermanas, etc, para el cuidado de la niña en casa, realizando el debido acompañamiento, esta situación permite que todos los miembros de la familia ganen, ya que tanto los padres, están tranquilos con sus nuevas relaciones emocionales y la niña, también se encuentra tranquila, en un espacio seguro y amable.",#vínculosseguros,Motivación,De vez en cuando,La vinculación de las familias a las propuestas del centro infantil,0,0,1,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas,0,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,131356851,73fd444c-f8cb-41a4-991f-8b5ad5953fdb,2020-10-23T14:56:54,,229
2020-10-19T22:24:06.275-05:00,2020-10-19T22:54:23.292-05:00,2020-10-18,Sí,2020-10-19,Antioquia,,CI EXPLORADORES DE SUEÑOS MIRANDA,,,,"En mis años de experiencia como docente he tenido varios cambios, pero ninguno como el que vivo ahora, en un principio pensé ¡ no soy capaz¡ sin embargo, lo he superado poco a poco y ha sido muy interesante la transformación del trabajo en la sede desde la presencialidad   a  la virtualidad donde he reconocido  que los resultados dependen mas de las respuestas de las familias, su participación y acompañamiento a los niños y niñas que de uno mismo, el tener que separarme de ellos me ha costado mucho, sin embargo, he aprendido mucho de todos ellos y sus familias, han aportado de manera importante en mi crecimiento personal y profesional.",# transformando pensamientos,Motivación,Todo el tiempo,La apropiación y uso de herramientas tecnológicas  La vinculación de las familias a las propuestas del centro infantil El desempeño de los agentes educativos y sus prácticas La calidad de las interacciones entre los actores El acompañamiento a las transiciones de las niñas y los niños El trabajo colaborativo entre los agentes educativos ,1,0,1,0,1,0,1,1,0,1,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",1,1,1,0,1,0,Trabajo Colaborativo Sostenibilidad Pensamiento Crítico Resolución de problemas Manejo de la Información y Comunicación Creatividad e Innovación Vida y Carrera,1,1,1,1,0,1,1,1,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,130048745,0d8da722-5ba8-43c3-82cd-1e90b708ba94,2020-10-20T03:54:25,,164
2020-10-23T12:21:41.179-05:00,2020-10-23T12:53:06.212-05:00,2020-10-22,Sí,2020-10-23,Antioquia,,CI EXPLORADORES DE SUEÑOS MIRANDA,,,,"Este año retiramos a un niño con desnutrición porque la madre no participa de las experiencias con la agente educativa, yo muy preocuada indague que podiamos hacer con el ya que podia quedar desprotegido y empeorar su condición, por lo que nos asesoraron y nos dijerón que lo podiamos remitir al ICBF, yo el comuniqué esto a la psicosocial de la sede y ella realizó la remisión, por lo que yo quedé mas tranquila.",Un final no tan feliz,Tranquilidad,Única vez,La vinculación de las familias a las propuestas del centro infantil Los momentos de alimentación de las niñas y los niños El trabajo colaborativo entre los agentes educativos ,0,0,1,1,0,0,0,0,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo Pensamiento Crítico Resolución de problemas,1,0,1,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,131447811,04031501-9635-46bd-9ddb-6147fffeeb3a,2020-10-23T17:53:07,,232
2020-10-22T22:49:52.314-05:00,2020-10-22T23:00:57.316-05:00,2020-10-21,Sí,2020-10-22,Antioquia,,CI EXPLORADORES DE SUEÑOS MIRANDA,,,,"Se realiza acompañamiento a una failia que la madre trabaja todo el día y deja a su hijo con la abuela, la madre no responde por las experiencias pedagógicas por falta de tiempo, el agente psicósocial se contacta con ella la orienta y la familia acepta y se compromete a mejorar, la nutricionista y docente hablan con la coordinadora para retirar el niño ya que no x mole con",El respeto por la diferencia,Impotencia ,De vez en cuando,La vinculación de las familias a las propuestas del centro infantil,0,0,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,Ninguna,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Vida y Carrera,0,0,0,0,0,0,0,1,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,131173726,16126190-2fd4-4cc0-b7ea-a46bbec81a56,2020-10-23T04:01:17,,223
2020-10-22T16:02:45.924-05:00,2020-10-22T16:09:03.050-05:00,2020-10-21,Sí,2020-10-22,Antioquia,,CI FUN SJE AURES,,,,Durante este periodo de contingencia aprendí a relacionarme con los padres de familia a apreciar más la compañía de los niños y las niñas en el centro infantil. Durante los encuentros grupales con los niños y las niña pude disfrutar mucho de su felicidad y entusiasmos con el que compartían y hablaban con sus demás compañeros y agentes educativas que acompañan,#lafelicidadseencuentraenlospequeñosdetalles,Motivación,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil El desempeño de los agentes educativos y sus prácticas El acompañamiento a las transiciones de las niñas y los niños El trabajo colaborativo entre los agentes educativos ,0,0,1,0,1,0,0,1,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",1,1,0,0,0,0,Trabajo Colaborativo Manejo de herramientas tecnológicas Manejo de la Información y Comunicación Creatividad e Innovación,1,0,0,0,1,1,1,0,Potenciar el desarrollo de los niños y las niñas.,131102922,ecf8cfa0-52af-402c-8766-5796144ddb43,2020-10-22T21:09:05,,213
2020-10-26T13:29:01.042-05:00,2020-10-26T13:36:24.904-05:00,2020-10-25,Sí,2020-10-26,Antioquia,,CI FUN SJE AURES,,,,"Durante la cuarentena por la pandemia pude confirmar que contamos con un excelente equipo de trabajo, pues cada una de las agentes educativas ha dado lo mejor de si misma para poder realizar las experiencias con los niños y las niñas, mostrando una vez mas sus múltiples capacidades y el amor por su profesión llegando a los niños, las niñas y sus familias de una manera cálida y amorosa.",#NuestraProfesion,Orgullo,Todo el tiempo,El desempeño de los agentes educativos y sus prácticas El acompañamiento a las transiciones de las niñas y los niños El trabajo colaborativo entre los agentes educativos ,0,0,0,0,1,0,0,1,0,1,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades manuales: tejer, sembrar, cocinar. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,1,1,0,Trabajo Colaborativo Manejo de herramientas tecnológicas Creatividad e Innovación,1,0,0,0,1,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,132410475,ad6acb0d-3041-421f-817c-4eba0984ba35,2020-10-26T18:36:25,,251
2020-10-20T08:38:00.095-05:00,2020-10-20T08:54:33.955-05:00,2020-10-19,Sí,2020-10-20,Antioquia,,CI FUN SJE AURES,,,,"En el mes de marzo de 2020 se informo por diferentes medios de comunicación que, el mundo estaba ante una situación de emergencia por un virus llamado COVID-19. Ante esta noticia pasaban por mi mente preguntas como: ¿Qué implicación tiene este virus en mi vida?, ¿Cómo me afectará?, ¿perderé mi empleo?, ¿Qué pasara con los niños y las niñas?. Ha pasado el tiempo y he podido dar respuesta a esta preguntas, he aprendido asuntos importantes como el cuidado de mi misma, he aprendido a ser mas organizada con el tiempo, también aprendí que, mi familia es más importante que mi trabajo, de igual manera aprendí a ser más empática, a reconocerme como una mujer amada y bendecida, capaz de agradecer por cada palabra, por la oportunidad de seguir aprendiendo.",#Viviendo la pandemia por COVID-19,Motivación,Todo el tiempo,La apropiación y uso de herramientas tecnológicas  El desempeño de los agentes educativos y sus prácticas La documentación de las experiencias realizadas en el centro infantil,1,0,0,0,1,0,0,0,1,0,0,Agentes educativos,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Pensamiento Crítico Manejo de herramientas tecnológicas Vida y Carrera,0,0,1,0,1,0,0,1,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",130212448,c2a5879e-4b70-4041-929a-f7ef8a67e401,2020-10-20T13:54:35,,152
2020-10-20T20:19:37.771-05:00,2020-10-20T20:39:23.651-05:00,2020-10-19,Sí,2020-10-20,Antioquia,,CI FUN SJE AURES,,,,"Los espacios están tristes.ver cada sala de desarrollo sin los niños y las niñas es triste, pues son ellos los que hacen de estos lugares que brillen peto de alegria, de emociones,de arte,de música.la verdad está época de pandemia ha hecho que estos espacios se vean desolados y cuando estamos en la entrada de los paquetes alimentarios se siente ese inmenso vacío. Hasta se siente deseos de llorar ya que hace mucha falta ver a los niños cuando entran al centro infantil, corriendo, para ver a sus compañeros,profe. Y poder contar todas esas historias que ellos narran con naturalidad. Ojalá pase todo esto, y podamos sentir nuevamente a nuestros niños y niñas.",Espacios vacío,Impotencia ,Única vez,La calidad de las interacciones entre los actores,0,0,0,0,0,0,1,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Trabajo Colaborativo,1,0,0,0,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",130361751,d4b81600-d56a-4e1a-884e-e65aecd0be3e,2020-10-21T01:39:25,,179
2020-10-22T01:12:41.273-05:00,2020-10-22T01:16:40.329-05:00,2020-10-21,Sí,2020-10-22,Antioquia,,CI GRANDES TALENTOS,,,,El sentimiento de impotencia frente a la negativa de los padres de familia a la hora de enviar las evidencias de las experiencias,Impotencia,Impotencia ,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil,0,0,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo Resolución de problemas Manejo de herramientas tecnológicas Manejo de la Información y Comunicación Creatividad e Innovación,1,0,0,1,1,1,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,130754223,41e90d65-c2b1-44d1-a5d6-e20d106d2105,2020-10-22T06:16:42,,201
2020-10-22T13:04:14.841-05:00,2020-10-22T13:08:41.074-05:00,2020-10-21,Sí,2020-10-22,Antioquia,,CI GRANDES TALENTOS,,,,La falta de acompañamiento de las familias hacia los niños en estos momentos de contingencia ha sido muy relevante debido a la poca participación de estos en el envió de evidencias de las experiencias a las agentes educativas,Que pasa con nuestros padres,Rabia ,Todo el tiempo,La forma como están organizadas las rutinas diarias La vinculación de las familias a las propuestas del centro infantil El acompañamiento a las transiciones de las niñas y los niños,0,1,1,0,0,0,0,1,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo,1,0,0,0,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,131033845,4c1580b1-f1fa-41f9-b84b-68c251d3f0ee,2020-10-22T18:08:42,,207
2020-10-19T20:03:43.385-05:00,2020-10-19T20:11:54.616-05:00,2020-10-18,Sí,2020-10-19,Antioquia,,CI GRANDES TALENTOS,,,,"La transformación de la cuarentena. Al inicio de la situación de la contingencia habían muchas incógnitas para mí, sobre la situación laboral y la distribución de los tiempos, pero de acuerdo a todo lo que he pasado, puedo decir que me he adaptado a esta nueva ""normalidad"". He crecido, he aprendido, he llegado a la conclusión de que lo diferente muchas veces no es malo, sino que nos da la oportunidad de reinvertarnos y salirse de las líneas. Vivir la cuarentena me mostró otra perspectiva y aprendí por ejemplo a manejar mejor las tecnologías. Ahora ando a la espera de los nuevos retos que se aproximan para asumirlos con la mejor actitud.",La transformación de la cuarentena,Motivación,De vez en cuando,La apropiación y uso de herramientas tecnológicas  El desempeño de los agentes educativos y sus prácticas El trabajo colaborativo entre los agentes educativos ,1,0,0,0,1,0,0,0,0,1,0,Agentes educativos,,Reflexioné y aprendí algo nuevo,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",1,1,0,0,0,0,Trabajo Colaborativo Pensamiento Crítico Creatividad e Innovación,1,0,1,0,0,0,1,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",130037164,c490233f-7002-49e5-bf06-9d59f51fa07b,2020-10-20T01:12:05,,157
2020-10-19T19:15:30.540-05:00,2020-10-19T19:19:04.925-05:00,2020-10-18,Sí,2020-10-19,Antioquia,,CI GRANDES TALENTOS,,,,Poder aplicar estrategias a los niños y niñas con situacion de discapacidad a través de mi especialización,Capacidades excepcionales,Motivación,Todo el tiempo,El acompañamiento a las transiciones de las niñas y los niños,0,0,0,0,0,0,0,1,0,0,0,Niños/niñas,Adolescentes,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Manejo de la Información y Comunicación,0,0,0,0,0,1,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,130033733,90ca3ddb-03b1-46c0-9d9a-ae118e461d08,2020-10-20T00:19:07,,155
2020-10-22T21:53:33.429-05:00,2020-10-22T22:29:39.803-05:00,2020-10-21,Sí,2020-10-22,Antioquia,,CI HOGARES BAMBI,,,,"En medio de vivencias y encuentros, hermosos  llega un día en el que todo cambio, una mujer se ve enfrentada a múltiples cambios que la confundieron y la llevaron a transformar todo su mundo, pero aún y con todos estos cambios llega una hada a llenar de motivación la vida de esta joven mujer,  le ayudó a cambiar su forma de pensar egoísta con ella misma invitando la a pensar más en si, dando una mirada amorosa hacia su ser, para iniciar  grandiosos cambios, logrando resultados que ella siempre soñó y nunca se vio motivada a realizar, ahora pone toda su energía para seguirse transformando, para que esa metamorfosis sea realmente exitosa, nunca olvidará esta hada maravillosa que la llenó de motivación y la impulso con su grandiosa energía para ser lo que ahora es, una mujer feliz, motivada y cambiada quede desea triunfos personales, laborales y ser tan feliz como la vida se lo permita, esta hada la puedes encontrar en Bambi, por si algún día la quieres buscar allí la encontrarás...",La metamorfosis de una mujer,Orgullo,Única vez,La calidad de las interacciones entre los actores,0,0,0,0,0,0,1,0,0,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,Ninguna de las anteriores,0,0,0,0,0,1,Resolución de problemas Manejo de la Información y Comunicación Vida y Carrera,0,0,0,1,0,1,0,1,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",131170038,c995eb4c-7eb8-4be1-8ff2-ea0442afabab,2020-10-23T03:29:50,,221
